,id,joined_date,group,gender,country,device,purchase_date,spent,purchase_status,duplicates
406,1000418,2023-02-04,Test_Group,F,USA,Android,,,0,False
407,1000419,2023-01-26,Control_Group,F,USA,iOS,,,0,False
408,1000420,2023-02-01,Control_Group,F,USA,Android,,,0,False
409,1000421,2023-02-06,Control_Group,F,MEX,Android,,,0,False
410,1000422,2023-01-30,Control_Group,,TUR,iOS,,,0,False
411,1000423,2023-01-25,Test_Group,F,USA,Android,,,0,False
412,1000424,2023-01-25,Test_Group,F,DEU,iOS,,,0,False
413,1000425,2023-01-29,Test_Group,F,USA,Android,,,0,False
414,1000426,2023-01-30,Control_Group,F,MEX,iOS,,,0,False
415,1000428,2023-01-28,Control_Group,M,USA,Android,,,0,False
416,1000429,2023-01-25,Test_Group,O,MEX,Android,,,0,False
417,1000430,2023-01-26,Control_Group,M,USA,iOS,,,0,False
418,1000431,2023-01-25,Test_Group,F,DEU,Android,,,0,False
419,1000432,2023-01-26,Control_Group,,USA,Android,,,0,False
420,1000433,2023-02-05,Test_Group,F,,iOS,,,0,False
421,1000434,2023-01-31,Test_Group,M,BRA,iOS,,,0,False
422,1000436,2023-01-28,Test_Group,F,TUR,Android,2023-01-29,25.55,1,False
423,1000437,2023-02-06,Control_Group,M,DEU,Android,,,0,False
424,1000438,2023-01-25,Control_Group,F,MEX,iOS,,,0,False
425,1000439,2023-01-25,Control_Group,F,MEX,iOS,,,0,False
426,1000440,2023-01-27,Test_Group,M,GBR,Android,,,0,False
427,1000441,2023-02-04,Control_Group,F,MEX,Android,,,0,False
428,1000442,2023-01-26,Control_Group,F,DEU,iOS,,,0,False
429,1000443,2023-01-28,Control_Group,M,USA,Android,,,0,False
430,1000445,2023-01-26,Test_Group,F,AUS,Android,,,0,False
431,1000446,2023-01-31,Control_Group,F,FRA,Android,,,0,False
432,1000447,2023-01-25,Test_Group,F,USA,iOS,,,0,False
433,1000448,2023-01-25,Control_Group,F,BRA,iOS,,,0,False
434,1000449,2023-01-25,Test_Group,,USA,iOS,,,0,False
435,1000450,2023-01-27,Test_Group,M,USA,iOS,,,0,False
436,1000451,2023-02-01,Control_Group,F,BRA,iOS,,,0,False
437,1000452,2023-01-28,Control_Group,,BRA,Android,,,0,False
438,1000453,2023-01-25,Control_Group,M,MEX,Android,,,0,False
439,1000454,2023-01-30,Test_Group,M,USA,iOS,2023-02-03,39.09,1,False
440,1000455,2023-01-29,Test_Group,F,USA,iOS,,,0,False
441,1000456,2023-01-27,Control_Group,F,TUR,iOS,,,0,False
442,1000457,2023-02-02,Control_Group,F,BRA,iOS,,,0,False
443,1000458,2023-02-06,Control_Group,O,BRA,iOS,,,0,False
444,1000459,2023-01-26,Test_Group,F,FRA,Android,,,0,False
445,1000460,2023-01-27,Test_Group,,BRA,Android,,,0,False
446,1000461,2023-01-26,Control_Group,,BRA,iOS,,,0,False
447,1000462,2023-01-25,Test_Group,M,CAN,iOS,,,0,False
448,1000463,2023-02-05,Control_Group,M,TUR,Android,,,0,False
449,1000464,2023-01-26,Control_Group,M,USA,Android,,,0,False
450,1000465,2023-01-27,Control_Group,M,BRA,Android,,,0,False
451,1000466,2023-01-30,Test_Group,F,USA,iOS,,,0,False
452,1000467,2023-01-28,Test_Group,,TUR,Android,,,0,False
453,1000468,2023-01-25,Test_Group,F,AUS,iOS,,,0,False
454,1000469,2023-02-05,Test_Group,,GBR,Android,,,0,False
455,1000470,2023-01-30,Test_Group,F,DEU,iOS,,,0,False
456,1000471,2023-02-01,Control_Group,F,BRA,Android,,,0,False
457,1000472,2023-01-28,Test_Group,F,CAN,iOS,,,0,False
458,1000473,2023-01-28,Control_Group,M,USA,Android,,,0,False
459,1000474,2023-01-26,Test_Group,M,GBR,Android,,,0,False
460,1000475,2023-02-06,Test_Group,,BRA,Android,,,0,False
461,1000476,2023-02-01,Test_Group,F,MEX,iOS,,,0,False
462,1000477,2023-01-28,Test_Group,F,,Android,,,0,False
463,1000478,2023-01-27,Control_Group,F,FRA,iOS,,,0,False
464,1000479,2023-01-31,Test_Group,M,USA,iOS,,,0,False
465,1000480,2023-01-25,Control_Group,,BRA,Android,,,0,False
466,1000481,2023-02-02,Control_Group,F,BRA,Android,,,0,False
467,1000482,2023-01-26,Test_Group,M,TUR,Android,,,0,False
468,1000483,2023-01-31,Control_Group,M,USA,iOS,,,0,False
469,1000484,2023-01-28,Control_Group,M,BRA,Android,,,0,False
470,1000485,2023-01-25,Control_Group,,BRA,iOS,,,0,False
471,1000486,2023-01-25,Test_Group,M,DEU,Android,,,0,False
472,1000487,2023-01-29,Control_Group,M,MEX,iOS,,,0,False
473,1000488,2023-02-05,Test_Group,F,FRA,Android,,,0,False
474,1000489,2023-02-06,Control_Group,F,MEX,iOS,,,0,False
475,1000490,2023-01-27,Control_Group,F,USA,Android,,,0,False
476,1000491,2023-01-26,Test_Group,,TUR,iOS,,,0,False
477,1000492,2023-02-02,Control_Group,F,BRA,Android,,,0,False
478,1000493,2023-02-05,Test_Group,F,USA,Android,,,0,False
479,1000494,2023-01-27,Control_Group,F,USA,iOS,,,0,False
480,1000495,2023-01-27,Control_Group,M,FRA,iOS,,,0,False
481,1000496,2023-02-05,Control_Group,M,MEX,Android,,,0,False
482,1000497,2023-01-25,Control_Group,F,USA,Android,,,0,False
483,1000498,2023-02-05,Control_Group,F,USA,iOS,,,0,False
484,1000499,2023-01-25,Test_Group,F,MEX,iOS,,,0,False
485,1000500,2023-01-30,Test_Group,O,MEX,Android,,,0,False
486,1000501,2023-01-29,Test_Group,F,USA,iOS,,,0,False
487,1000502,2023-01-30,Test_Group,M,DEU,Android,,,0,False
488,1000503,2023-01-25,Control_Group,M,DEU,Android,,,0,False
489,1000504,2023-01-29,Control_Group,F,USA,iOS,,,0,False
490,1000505,2023-01-28,Test_Group,M,MEX,,,,0,False
491,1000506,2023-01-30,Test_Group,F,MEX,Android,,,0,False
492,1000507,2023-02-01,Test_Group,,BRA,Android,,,0,False
493,1000508,2023-01-26,Control_Group,F,GBR,iOS,,,0,False
494,1000509,2023-01-25,Control_Group,F,USA,iOS,,,0,False
495,1000510,2023-02-02,Test_Group,M,MEX,Android,2023-02-02,16.92,1,False
496,1000511,2023-01-25,Test_Group,M,GBR,iOS,,,0,False
497,1000512,2023-01-25,Test_Group,M,,iOS,,,0,False
498,1000513,2023-01-28,Control_Group,F,USA,Android,,,0,False
499,1000514,2023-02-05,Test_Group,M,ESP,Android,,,0,False
500,1000515,2023-01-26,Control_Group,M,BRA,Android,,,0,False
501,1000516,2023-01-25,Control_Group,F,MEX,Android,,,0,False
502,1000517,2023-02-03,Control_Group,M,BRA,Android,,,0,False
503,1000518,2023-01-31,Test_Group,F,USA,Android,,,0,False
504,1000519,2023-01-27,Test_Group,F,MEX,iOS,,,0,False
505,1000520,2023-02-01,Test_Group,M,MEX,Android,,,0,False
506,1000521,2023-01-26,Test_Group,M,USA,iOS,,,0,False
507,1000522,2023-01-28,Test_Group,F,GBR,Android,,,0,False
508,1000523,2023-02-04,Control_Group,F,BRA,Android,2023-02-04,89.64,1,False
509,1000524,2023-01-25,Test_Group,F,MEX,Android,,,0,False
510,1000525,2023-02-05,Test_Group,F,BRA,iOS,,,0,False
511,1000526,2023-01-29,Control_Group,F,USA,,,,0,False
512,1000527,2023-01-31,Test_Group,F,BRA,Android,,,0,False
513,1000528,2023-01-25,Control_Group,F,DEU,Android,,,0,False
514,1000529,2023-01-27,Test_Group,M,GBR,Android,,,0,False
515,1000530,2023-02-03,Test_Group,F,FRA,iOS,,,0,False
516,1000531,2023-01-25,Control_Group,F,DEU,iOS,,,0,False
517,1000532,2023-01-26,Control_Group,M,USA,iOS,,,0,False
518,1000533,2023-01-25,Test_Group,M,USA,Android,,,0,False
519,1000534,2023-01-29,Test_Group,F,FRA,Android,,,0,False
520,1000535,2023-01-31,Control_Group,M,DEU,iOS,,,0,False
521,1000536,2023-01-30,Control_Group,M,USA,Android,,,0,False
522,1000537,2023-01-25,Control_Group,M,BRA,iOS,,,0,False
523,1000538,2023-01-26,Control_Group,M,FRA,iOS,,,0,False
524,1000539,2023-01-26,Control_Group,F,BRA,iOS,,,0,False
525,1000540,2023-01-25,Control_Group,F,BRA,Android,,,0,False
526,1000541,2023-01-26,Test_Group,F,BRA,Android,,,0,False
527,1000542,2023-01-27,Control_Group,M,MEX,Android,,,0,False
528,1000543,2023-02-03,Test_Group,M,USA,Android,,,0,False
529,1000544,2023-01-30,Control_Group,M,USA,Android,,,0,False
530,1000545,2023-01-29,Test_Group,M,USA,Android,,,0,False
531,1000546,2023-01-29,Control_Group,F,FRA,Android,2023-01-29,61.12,1,False
532,1000547,2023-01-26,Control_Group,M,USA,Android,,,0,False
533,1000548,2023-01-31,Control_Group,F,USA,iOS,,,0,False
534,1000549,2023-02-03,Test_Group,M,TUR,iOS,,,0,False
535,1000550,2023-01-25,Test_Group,M,GBR,iOS,,,0,False
536,1000551,2023-01-28,Control_Group,F,FRA,Android,,,0,False
537,1000552,2023-01-27,Test_Group,F,USA,iOS,,,0,False
538,1000553,2023-01-25,Control_Group,M,USA,Android,,,0,False
539,1000554,2023-01-26,Test_Group,M,USA,iOS,,,0,False
540,1000555,2023-01-27,Test_Group,F,USA,iOS,,,0,False
541,1000556,2023-01-27,Test_Group,M,TUR,Android,,,0,False
542,1000557,2023-01-28,Control_Group,F,TUR,Android,,,0,False
543,1000558,2023-01-27,Control_Group,,BRA,iOS,,,0,False
544,1000559,2023-01-25,Test_Group,M,DEU,iOS,,,0,False
545,1000560,2023-01-25,Test_Group,F,USA,iOS,,,0,False
546,1000561,2023-01-25,Test_Group,F,USA,Android,,,0,False
547,1000562,2023-01-27,Control_Group,M,ESP,iOS,,,0,False
548,1000563,2023-01-25,Control_Group,,BRA,Android,,,0,False
549,1000564,2023-01-25,Control_Group,F,USA,Android,,,0,False
550,1000565,2023-02-02,Control_Group,F,DEU,iOS,,,0,False
551,1000566,2023-01-25,Control_Group,F,USA,iOS,,,0,False
552,1000567,2023-02-04,Test_Group,F,GBR,Android,,,0,False
553,1000568,2023-01-30,Control_Group,M,AUS,iOS,,,0,False
554,1000569,2023-02-01,Control_Group,M,GBR,Android,,,0,False
555,1000570,2023-01-25,Control_Group,M,MEX,Android,,,0,False
556,1000571,2023-02-04,Control_Group,F,USA,Android,,,0,False
557,1000572,2023-01-26,Test_Group,,TUR,iOS,,,0,False
558,1000573,2023-01-26,Control_Group,F,BRA,iOS,,,0,False
559,1000574,2023-02-06,Control_Group,,USA,Android,,,0,False
560,1000575,2023-02-06,Test_Group,M,USA,iOS,,,0,False
561,1000576,2023-01-27,Test_Group,M,TUR,Android,,,0,False
562,1000577,2023-01-26,Test_Group,F,BRA,Android,,,0,False
563,1000578,2023-01-25,Test_Group,,BRA,Android,,,0,False
564,1000579,2023-02-04,Test_Group,M,BRA,Android,2023-02-04,117.79,1,False
565,1000580,2023-01-27,Control_Group,F,USA,Android,,,0,False
566,1000581,2023-01-28,Control_Group,,TUR,iOS,,,0,False
567,1000583,2023-01-31,Test_Group,M,USA,Android,,,0,False
568,1000584,2023-01-25,Control_Group,M,USA,iOS,,,0,False
569,1000585,2023-02-04,Control_Group,F,USA,Android,,,0,False
570,1000586,2023-01-31,Control_Group,O,DEU,iOS,,,0,False
571,1000587,2023-01-25,Control_Group,F,USA,Android,,,0,False
572,1000588,2023-01-25,Control_Group,M,DEU,Android,,,0,False
573,1000589,2023-01-26,Control_Group,,USA,Android,,,0,False
574,1000590,2023-02-02,Control_Group,M,DEU,Android,,,0,False
575,1000591,2023-01-27,Test_Group,F,USA,Android,,,0,False
576,1000592,2023-01-25,Test_Group,,CAN,Android,,,0,False
577,1000593,2023-01-27,Test_Group,M,MEX,Android,,,0,False
578,1000594,2023-01-25,Test_Group,F,BRA,Android,,,0,False
579,1000595,2023-01-29,Test_Group,,DEU,Android,,,0,False
580,1000596,2023-01-28,Test_Group,M,GBR,Android,,,0,False
581,1000597,2023-01-26,Test_Group,F,BRA,Android,,,0,False
582,1000598,2023-01-31,Test_Group,O,BRA,iOS,,,0,False
583,1000599,2023-01-30,Control_Group,M,DEU,iOS,,,0,False
584,1000600,2023-01-25,Test_Group,M,MEX,iOS,,,0,False
585,1000601,2023-01-25,Control_Group,F,USA,Android,2023-01-25,10.79,1,False
586,1000602,2023-01-28,Test_Group,,USA,iOS,,,0,False
587,1000603,2023-01-25,Test_Group,,USA,Android,,,0,False
588,1000604,2023-01-28,Control_Group,F,TUR,Android,,,0,False
589,1000606,2023-01-26,Control_Group,F,USA,iOS,,,0,False
590,1000607,2023-02-03,Control_Group,,USA,Android,,,0,False
591,1000608,2023-02-04,Control_Group,M,GBR,iOS,,,0,False
592,1000609,2023-01-25,Test_Group,M,MEX,iOS,,,0,False
593,1000610,2023-02-04,Test_Group,M,DEU,iOS,,,0,False
594,1000611,2023-01-28,Test_Group,M,TUR,iOS,,,0,False
595,1000612,2023-01-30,Test_Group,M,MEX,Android,,,0,False
596,1000613,2023-01-29,Control_Group,M,GBR,Android,,,0,False
597,1000614,2023-02-04,Control_Group,M,BRA,iOS,,,0,False
598,1000615,2023-02-05,Control_Group,F,GBR,iOS,,,0,False
599,1000616,2023-01-25,Control_Group,M,USA,iOS,,,0,False
600,1000617,2023-01-27,Control_Group,M,DEU,iOS,,,0,False
601,1000618,2023-01-26,Test_Group,,BRA,Android,,,0,False
602,1000619,2023-01-26,Control_Group,F,USA,Android,,,0,False
603,1000620,2023-01-25,Test_Group,M,USA,Android,,,0,False
604,1000621,2023-01-26,Control_Group,M,TUR,iOS,,,0,False
605,1000622,2023-01-31,Test_Group,M,DEU,Android,,,0,False
606,1000623,2023-01-27,Control_Group,F,USA,Android,2023-01-27,61.29,1,False
607,1000624,2023-01-25,Test_Group,F,GBR,Android,,,0,False
608,1000625,2023-01-25,Control_Group,O,MEX,iOS,,,0,False
609,1000626,2023-02-06,Control_Group,,USA,Android,,,0,False
610,1000627,2023-01-27,Test_Group,F,BRA,Android,,,0,False
611,1000628,2023-01-30,Test_Group,,TUR,iOS,,,0,False
612,1000629,2023-02-02,Control_Group,,BRA,Android,,,0,False
613,1000630,2023-01-28,Control_Group,M,GBR,iOS,,,0,False
614,1000631,2023-02-01,Test_Group,M,BRA,iOS,,,0,False
615,1000632,2023-02-04,Test_Group,M,GBR,Android,,,0,False
616,1000633,2023-01-27,Control_Group,F,DEU,Android,,,0,False
617,1000634,2023-01-25,Test_Group,M,MEX,iOS,,,0,False
618,1000635,2023-01-25,Test_Group,F,ESP,iOS,2023-01-25,69.21,1,False
619,1000636,2023-01-25,Control_Group,M,FRA,iOS,,,0,False
620,1000637,2023-02-06,Test_Group,F,USA,Android,,,0,False
621,1000638,2023-01-27,Control_Group,M,CAN,iOS,,,0,False
622,1000639,2023-01-28,Test_Group,F,FRA,iOS,,,0,False
623,1000640,2023-02-01,Test_Group,F,DEU,Android,,,0,False
624,1000641,2023-02-05,Test_Group,F,USA,Android,,,0,False
625,1000642,2023-01-30,Test_Group,F,BRA,Android,,,0,False
626,1000643,2023-01-29,Control_Group,F,CAN,iOS,,,0,False
627,1000644,2023-01-28,Control_Group,M,USA,iOS,,,0,False
628,1000645,2023-01-25,Test_Group,M,GBR,Android,,,0,False
629,1000646,2023-01-25,Control_Group,M,BRA,iOS,,,0,False
630,1000647,2023-01-29,Test_Group,M,TUR,Android,,,0,False
631,1000648,2023-02-01,Test_Group,,USA,iOS,,,0,False
632,1000649,2023-01-26,Test_Group,M,CAN,Android,,,0,False
633,1000650,2023-02-01,Test_Group,F,BRA,Android,,,0,False
634,1000651,2023-01-26,Control_Group,M,USA,iOS,,,0,False
635,1000652,2023-01-27,Test_Group,M,USA,iOS,,,0,False
636,1000653,2023-02-06,Control_Group,M,USA,iOS,2023-02-06,61.84,1,False
637,1000654,2023-01-25,Control_Group,F,ESP,iOS,,,0,False
638,1000655,2023-01-26,Control_Group,F,DEU,iOS,,,0,False
639,1000656,2023-01-26,Control_Group,F,BRA,Android,,,0,False
640,1000657,2023-01-26,Control_Group,M,MEX,Android,,,0,False
641,1000658,2023-01-26,Control_Group,F,AUS,Android,,,0,False
642,1000659,2023-02-01,Control_Group,M,BRA,Android,,,0,False
643,1000660,2023-02-03,Control_Group,F,USA,Android,,,0,False
644,1000661,2023-02-05,Control_Group,F,USA,Android,,,0,False
645,1000662,2023-01-29,Control_Group,F,USA,Android,,,0,False
646,1000663,2023-01-28,Control_Group,F,USA,iOS,,,0,False
647,1000664,2023-01-28,Test_Group,O,BRA,Android,,,0,False
648,1000665,2023-01-25,Test_Group,F,USA,Android,,,0,False
649,1000666,2023-01-26,Test_Group,M,MEX,Android,,,0,False
650,1000668,2023-01-25,Control_Group,F,USA,iOS,,,0,False
651,1000669,2023-01-29,Control_Group,M,BRA,iOS,2023-01-29,176.83,1,False
652,1000670,2023-01-26,Control_Group,F,USA,Android,,,0,False
653,1000671,2023-01-31,Control_Group,M,USA,Android,,,0,False
654,1000672,2023-01-28,Test_Group,M,CAN,iOS,,,0,False
655,1000673,2023-01-28,Test_Group,F,USA,Android,,,0,False
656,1000674,2023-01-26,Control_Group,F,FRA,Android,,,0,False
657,1000675,2023-01-25,Test_Group,M,USA,Android,2023-01-25,68.34,1,False
658,1000676,2023-01-28,Test_Group,M,MEX,Android,,,0,False
659,1000677,2023-01-25,Test_Group,F,GBR,Android,,,0,False
660,1000678,2023-01-25,Test_Group,F,USA,iOS,,,0,False
661,1000680,2023-01-26,Test_Group,M,USA,Android,,,0,False
662,1000681,2023-01-26,Test_Group,M,DEU,Android,,,0,False
663,1000682,2023-01-29,Test_Group,M,USA,iOS,,,0,False
664,1000683,2023-02-03,Test_Group,O,BRA,iOS,,,0,False
665,1000684,2023-01-26,Control_Group,M,,iOS,,,0,False
666,1000685,2023-01-27,Test_Group,F,BRA,Android,,,0,False
667,1000686,2023-02-02,Control_Group,F,GBR,Android,,,0,False
668,1000687,2023-02-01,Control_Group,F,USA,Android,,,0,False
669,1000688,2023-01-25,Test_Group,F,MEX,Android,,,0,False
670,1000689,2023-01-25,Test_Group,M,MEX,Android,,,0,False
671,1000690,2023-01-30,Control_Group,,GBR,Android,,,0,False
672,1000691,2023-02-01,Test_Group,F,,iOS,,,0,False
673,1000692,2023-01-28,Test_Group,F,BRA,Android,,,0,False
674,1000693,2023-01-26,Test_Group,,BRA,Android,,,0,False
675,1000694,2023-01-25,Test_Group,F,BRA,iOS,,,0,False
676,1000695,2023-01-25,Control_Group,M,USA,Android,,,0,False
677,1000696,2023-02-04,Test_Group,O,BRA,iOS,,,0,False
678,1000697,2023-01-31,Test_Group,F,BRA,Android,,,0,False
679,1000698,2023-01-29,Test_Group,M,MEX,Android,,,0,False
680,1000699,2023-01-28,Test_Group,M,USA,iOS,,,0,False
681,1000700,2023-02-01,Test_Group,F,BRA,Android,,,0,False
682,1000701,2023-01-25,Control_Group,M,BRA,Android,,,0,False
683,1000702,2023-01-26,Test_Group,F,MEX,iOS,,,0,False
684,1000703,2023-01-30,Control_Group,,AUS,Android,,,0,False
685,1000705,2023-01-26,Test_Group,F,USA,Android,,,0,False
686,1000706,2023-01-30,Test_Group,F,BRA,Android,,,0,False
687,1000707,2023-01-27,Control_Group,M,BRA,iOS,,,0,False
688,1000708,2023-01-31,Test_Group,F,USA,Android,,,0,False
689,1000709,2023-01-30,Test_Group,,FRA,Android,,,0,False
690,1000711,2023-02-03,Test_Group,M,,Android,,,0,False
691,1000712,2023-01-25,Control_Group,F,DEU,iOS,,,0,False
692,1000714,2023-01-29,Control_Group,F,DEU,Android,,,0,False
693,1000715,2023-01-26,Test_Group,F,BRA,Android,,,0,False
694,1000716,2023-01-25,Control_Group,F,DEU,iOS,,,0,False
695,1000717,2023-01-25,Test_Group,M,MEX,iOS,,,0,False
696,1000718,2023-01-25,Test_Group,F,FRA,Android,,,0,False
697,1000719,2023-02-04,Test_Group,M,USA,Android,,,0,False
698,1000720,2023-01-31,Control_Group,M,BRA,Android,,,0,False
699,1000721,2023-01-26,Control_Group,M,AUS,Android,,,0,False
700,1000722,2023-02-05,Control_Group,,BRA,Android,,,0,False
701,1000723,2023-01-25,Control_Group,F,CAN,iOS,,,0,False
702,1000724,2023-01-26,Test_Group,F,TUR,iOS,,,0,False
703,1000725,2023-01-25,Test_Group,M,MEX,Android,,,0,False
704,1000726,2023-01-27,Control_Group,F,MEX,Android,,,0,False
705,1000727,2023-02-05,Test_Group,M,BRA,Android,,,0,False
706,1000728,2023-01-27,Control_Group,F,USA,iOS,,,0,False
707,1000729,2023-01-31,Control_Group,,CAN,iOS,,,0,False
708,1000730,2023-01-26,Control_Group,F,USA,Android,,,0,False
709,1000731,2023-01-25,Test_Group,F,USA,Android,,,0,False
710,1000732,2023-01-31,Test_Group,F,GBR,Android,,,0,False
711,1000733,2023-01-31,Control_Group,M,USA,iOS,,,0,False
712,1000734,2023-01-26,Control_Group,M,BRA,Android,,,0,False
713,1000735,2023-02-04,Test_Group,M,FRA,Android,,,0,False
714,1000736,2023-01-26,Control_Group,M,BRA,iOS,,,0,False
715,1000737,2023-01-29,Control_Group,M,MEX,Android,,,0,False
716,1000738,2023-01-25,Control_Group,,DEU,iOS,,,0,False
717,1000739,2023-01-25,Test_Group,M,GBR,iOS,,,0,False
718,1000740,2023-02-02,Test_Group,M,USA,iOS,,,0,False
719,1000741,2023-02-04,Control_Group,F,MEX,iOS,,,0,False
720,1000742,2023-01-30,Test_Group,M,BRA,iOS,,,0,False
721,1000743,2023-01-26,Control_Group,M,BRA,iOS,,,0,False
722,1000744,2023-01-27,Control_Group,F,MEX,iOS,,,0,False
723,1000745,2023-01-25,Test_Group,,FRA,iOS,,,0,False
724,1000746,2023-01-29,Control_Group,M,ESP,iOS,,,0,False
725,1000747,2023-01-27,Control_Group,M,ESP,iOS,,,0,False
726,1000748,2023-01-27,Control_Group,M,BRA,iOS,,,0,False
727,1000749,2023-01-25,Test_Group,M,GBR,iOS,,,0,False
728,1000750,2023-01-25,Control_Group,F,USA,Android,,,0,False
729,1000751,2023-01-25,Control_Group,F,BRA,Android,,,0,False
730,1000752,2023-01-27,Test_Group,F,USA,Android,,,0,False
731,1000753,2023-01-26,Control_Group,M,FRA,iOS,,,0,False
732,1000754,2023-01-27,Test_Group,F,USA,Android,,,0,False
733,1000755,2023-01-30,Control_Group,M,USA,Android,,,0,False
734,1000756,2023-01-27,Test_Group,M,FRA,iOS,,,0,False
735,1000757,2023-01-25,Control_Group,,TUR,Android,,,0,False
736,1000758,2023-01-27,Test_Group,F,TUR,Android,,,0,False
737,1000759,2023-01-28,Control_Group,F,USA,iOS,,,0,False
738,1000760,2023-01-26,Control_Group,M,GBR,Android,,,0,False
739,1000761,2023-01-26,Control_Group,F,BRA,iOS,,,0,False
740,1000762,2023-01-26,Test_Group,M,BRA,iOS,,,0,False
741,1000763,2023-01-29,Control_Group,M,BRA,Android,,,0,False
742,1000764,2023-01-31,Control_Group,F,BRA,Android,,,0,False
743,1000765,2023-01-25,Control_Group,M,BRA,Android,,,0,False
744,1000766,2023-01-25,Control_Group,,BRA,Android,,,0,False
745,1000767,2023-02-03,Test_Group,F,BRA,iOS,,,0,False
746,1000768,2023-01-25,Control_Group,M,BRA,Android,,,0,False
747,1000769,2023-01-31,Control_Group,M,FRA,Android,,,0,False
748,1000770,2023-01-26,Control_Group,F,BRA,Android,,,0,False
749,1000771,2023-01-30,Test_Group,F,USA,Android,,,0,False
750,1000772,2023-01-25,Control_Group,,GBR,iOS,,,0,False
751,1000773,2023-01-27,Control_Group,O,USA,Android,,,0,False
752,1000774,2023-01-29,Test_Group,M,GBR,Android,,,0,False
753,1000775,2023-01-30,Test_Group,M,BRA,Android,,,0,False
754,1000777,2023-01-25,Control_Group,F,MEX,iOS,,,0,False
755,1000778,2023-01-26,Test_Group,,USA,Android,,,0,False
756,1000779,2023-01-25,Control_Group,M,FRA,Android,,,0,False
757,1000780,2023-01-25,Control_Group,F,DEU,Android,,,0,False
758,1000781,2023-01-25,Test_Group,M,DEU,iOS,,,0,False
